core_model,site_model,MS_GC,site_charge,temperature,input_mole_fractions,x,phi,rho,Vo_mole_fraction,Gd_mole_fraction
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.3611038720000003e-09,-0.017355981155978258,-2801518088.0628076,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.2829927499999997e-09,-6.020459810879488e-05,915148050.5184385,0.04899916354394118,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.126770787e-09,-6.666950158380277e-05,915169597.8814362,0.049000317449175594,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.048659664e-09,-0.017369330756145142,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.970548542e-09,-7.33043150965096e-05,915120094.7798444,0.04899766672841864,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.814326579e-09,-7.829879368654683e-05,915120013.5536026,0.0489976623793759,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.7362154570000003e-09,-0.01737933016234475,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.658104335e-09,-8.167405640070918e-05,915022557.1267549,0.04899244454378849,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.5018823710000002e-09,-7.975082325012684e-05,914920724.1307144,0.048986992167371776,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.423771249e-09,-0.017373502517168266,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.3456601270000003e-09,-6.856673646862536e-05,914609200.6353672,0.048970312262958435,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.189438164e-09,-3.615154386291266e-05,913985756.757885,0.04893693162198365,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.111327042e-09,-0.017296778477177966,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.03321592e-09,4.128206411710535e-05,912628504.562365,0.048864261378704386,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.8769939560000002e-09,0.0002149617081413016,909863960.6768583,0.04871624124308629,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.7988828340000003e-09,-0.016897647438111073,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.7207717120000003e-09,0.0005884308914331286,904342551.3228686,0.048420611885597216,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.5645497490000001e-09,0.0013677422762956295,892785891.092591,0.04780184131145423,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.4864386270000002e-09,-0.015123240417420773,-2801518070.1299186,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.408327504e-09,0.0029844645947772084,871030751.2758281,0.0466370197292,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.252105545e-09,0.006253863856725598,832097065.7111427,0.04455241893828718,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.173994424e-09,-0.00785121438910015,-2801519038.506917,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.0958833540000002e-09,0.012642381076270961,760943682.8110251,0.04074271017575534,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-9.396612898000001e-10,0.024838408322687786,656251255.6129559,0.03513721148672518,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-8.615503564999999e-10,0.018520948736038555,-2801475166.3210816,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-7.834366523e-10,0.04680309362296612,490503116.08516544,0.02626204449523627,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-6.272229614e-10,0.08475484515883473,334736713.80226517,0.017922531188243527,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-5.491042746e-10,0.09732428538261205,-2804136126.7122583,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-4.711465719e-10,0.14439871652595207,225575971.60055378,0.012093177588921747,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-3.1447408229999997e-10,0.2301490827931664,1402342579.4398067,0.07496849257046809,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-2.371761489e-10,0.24637304983271613,-2843177561.091296,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.6054087450000002e-10,0.29640540295079343,4548689038.602378,0.24469934187065404,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],-1.7347358000000001e-12,0.22543024934733008,4732741.675923179,0.0002568452195976566,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],7.697628420000001e-11,0.1898961471449949,-2758167157.5601277,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.569428995e-10,0.18921297341082147,1171954829.3126936,0.06294130099503668,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.120267657e-10,0.14393268344570823,1214093234.2876346,0.06480118210204797,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.905398624e-10,0.09810233594917463,-2794580520.8245096,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.686368326000001e-10,0.08710688118476553,350668276.6051329,0.018775829907487156,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],6.248758373000001e-10,0.05162502326620592,556917306.0987978,0.02982010978478316,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],7.029813659000001e-10,0.023324979872451204,-2801612099.0728393,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],7.810928391000001e-10,0.029621631434581755,656376767.5710952,0.03514396127746476,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],9.373145607e-10,0.0173567222709482,778415993.9720532,0.04167818450825175,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.015425781e-09,-0.003498639463851679,-2801516486.655644,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.0935368940000001e-09,0.010244710840583766,827795881.6186987,0.044322120855417035,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.249758847e-09,0.006416429221460191,869670693.778114,0.04656419708880375,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.327869966e-09,-0.011943121822390278,-2801518141.861525,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.4059810880000002e-09,0.004296013907169573,885795483.346731,0.04742755855776844,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.5622030510000001e-09,0.0032768878856277287,900735167.0725801,0.04822746410940343,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.6403141730000003e-09,-0.014261182578030593,-2801518070.1299224,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.718425296e-09,0.0027994346508172802,908409678.4412117,0.048638375576031366,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.874647259e-09,0.0025761071543293143,911897695.3402232,0.048825131937947956,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],1.952758381e-09,-0.014773276282526365,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.030869503e-09,0.002476027755226653,913659908.7761164,0.04891948516892786,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.1870914670000003e-09,0.002432908571283144,914440486.0030693,0.048961279096526464,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.265202589e-09,-0.014874268091166957,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.343313711e-09,0.0024172427209972237,914817871.7548145,0.04898148500195176,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.499535674e-09,0.0024147064369632234,915002254.6640877,0.04899135729345811,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.577646796e-09,-0.014882844270649618,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.6557579180000003e-09,0.0024182924975326716,915096600.2230594,0.048996408984076104,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.8119798820000002e-09,0.0024244337274185778,915153367.4265174,0.04899944843271656,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.890091004e-09,-0.01487162096448007,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],2.968202126e-09,0.0024310118182287823,915130155.2921859,0.04899820539174132,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.1244240890000003e-09,0.002438915257486805,915160998.9099678,0.04899985683105875,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.202535211e-09,-0.014856381765205838,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.2806463330000003e-09,0.002447008686711404,915189044.435024,0.049001358663067957,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.436868297e-09,0.0024542532833514282,915156022.0600394,0.04899959056799473,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.5149794190000004e-09,-0.014841273668135018,-2801518088.062823,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.593090541e-09,0.002461886854983348,915190840.7541581,0.049001454633079,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.749312504e-09,0.002468605452112962,915165556.7048581,0.04900010086603988,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.827423626e-09,-0.014827366814408226,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],3.905534748000001e-09,0.0024753483948737674,915213471.278965,0.04900266653333602,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.061756712e-09,0.0024803191838893113,915213901.0475988,0.04900268954415213,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.1398678339999995e-09,-0.014817434643624366,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.217978956e-09,0.0024834990046645774,915314252.5522114,0.04900806238891995,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.374200919e-09,0.002481132828472895,915496226.8916812,0.04901780571997471,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.452312041e-09,-0.014825577365608758,-2801518088.0628147,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.530423163e-09,0.002466399916107103,915786673.5197343,0.04903335711989555,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.686645127e-09,0.002428366955784264,916494040.36692,0.04907123119279439,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.764756249e-09,-0.014914977983965528,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.842867371e-09,0.0023403645520859466,917938903.479104,0.049148592328244756,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],4.999089334e-09,0.002147904717528677,920930632.2989745,0.04930877647510591,0.0
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],5.077200456e-09,-0.015356112316011136,-2801518088.0628304,0.0,0.2
False,site_explicit,mott-schottky,False,1373,[0.05 0.2 ],5.155311578e-09,0.0017385581262480342,927156699.859465,0.04964213488233656,0.0
